filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
dataset/pluto_contracts_unmark/0x00bbe94541b9c62aa09e59e55af5a6a22c16f2cc.sol,0x00bbe94541b9c62aa09e59e55af5a6a22c16f2cc.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825633.6078281,2.0814101696014404,255,"{constable_states,external_function,naming_convention,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,too_many_digits,unused_return}",{},{},{}
dataset/pluto_contracts_unmark/0x00be721be5e52da3a7e3e3e1dd871bbc5e1c17fb.sol,0x00be721be5e52da3a7e3e3e1dd871bbc5e1c17fb.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826786.2872243,1.534886360168457,255,"{locked_ether,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x00c7df5b7d09b3f42525f5c956b17882de47de6b.sol,0x00c7df5b7d09b3f42525f5c956b17882de47de6b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716821156.7500546,1.371659278869629,255,"{constable_states,erc20_interface,external_function,naming_convention,solc_version,too_many_digits,uninitialized_local,uninitialized_state}",{},{},{}
dataset/pluto_contracts_unmark/0x00e2c3b903bec1131fb05283c92df8a94613ca4a.sol,0x00e2c3b903bec1131fb05283c92df8a94613ca4a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827123.2897055,4.2812418937683105,255,"{assembly,boolean_equal,cache_array_length,constable_states,constant_function_asm,costly_loop,erc20_interface,events_maths,external_function,function_init_state,locked_ether,missing_inheritance,naming_convention,pragma,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x00ec5112673b69bd5f545dc6a3bede8674f878eb.sol,0x00ec5112673b69bd5f545dc6a3bede8674f878eb.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827019.7691438,1.8342430591583252,255,"{dead_code,missing_zero_check,naming_convention,reentrancy_events,solc_version,too_many_digits,unchecked_transfer}",{},{},{}
dataset/pluto_contracts_unmark/0x00edca4652f6e117c0c1f04f2280a86ae08bdd0c.sol,0x00edca4652f6e117c0c1f04f2280a86ae08bdd0c.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825166.977649,11.530694246292114,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,deprecated_standards,events_access,events_maths,external_function,missing_zero_check,naming_convention,redundant_statements,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local,unused_return,unused_state,weak_prng}",{},{},{}
dataset/pluto_contracts_unmark/0x00efd61b0d94ccd82f3922d26efdd3ed9859081a.sol,0x00efd61b0d94ccd82f3922d26efdd3ed9859081a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716824600.6374753,3.2982449531555176,255,"{constable_states,dead_code,divide_before_multiply,missing_zero_check,naming_convention,shadowing_local,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x01003e4f6351c25dec19007f8f0adf1e9fe68bec.sol,0x01003e4f6351c25dec19007f8f0adf1e9fe68bec.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716821279.800192,1.6135447025299072,255,"{constable_states,erc20_interface,external_function,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x011585ba96aa16b803e239defd807465073b883c.sol,0x011585ba96aa16b803e239defd807465073b883c.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716824661.713104,1.6660091876983643,255,"{cache_array_length,deprecated_standards,events_access,incorrect_equality,missing_zero_check,naming_convention,reentrancy_unlimited_gas,solc_version,timestamp,unchecked_send}",{},{},{}
dataset/pluto_contracts_unmark/0x011d9dfb4681f2d2245bbb04edd6a9eedf361e5c.sol,0x011d9dfb4681f2d2245bbb04edd6a9eedf361e5c.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716828317.4082806,2.115511178970337,255,"{dead_code,deprecated_standards,erc20_interface,events_access,naming_convention,shadowing_builtin,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x012052cfcdc8044f021b764b71d8855a06543abd.sol,0x012052cfcdc8044f021b764b71d8855a06543abd.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827647.9849954,2.4455018043518066,255,"{arbitrary_send_eth,dead_code,external_function,missing_zero_check,naming_convention,reentrancy_unlimited_gas,similar_names,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
dataset/pluto_contracts_unmark/0x01329995f618a3f28b0a197e51893f792c13b69b.sol,0x01329995f618a3f28b0a197e51893f792c13b69b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716823588.0376468,2.6378347873687744,255,"{boolean_equal,constable_states,dead_code,divide_before_multiply,events_access,events_maths,external_function,missing_zero_check,naming_convention,solc_version,timestamp,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x0132bfca599d0b5b12f9160f6c2c44e453e3c35a.sol,0x0132bfca599d0b5b12f9160f6c2c44e453e3c35a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827684.0070302,1.6215944290161133,255,"{dead_code,erc20_interface,events_access,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x013bf75820343cccc2cffda666bf4d5f7891e35c.sol,0x013bf75820343cccc2cffda666bf4d5f7891e35c.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716821358.4895837,1.5553081035614014,255,"{constable_states,erc20_interface,external_function,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x013f7a6b98010e85fd4c8887d30f48c409b5643d.sol,0x013f7a6b98010e85fd4c8887d30f48c409b5643d.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716823025.438266,5.148043870925903,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,deprecated_standards,divide_before_multiply,events_maths,external_function,low_level_calls,missing_zero_check,naming_convention,reentrancy_events,reentrancy_unlimited_gas,similar_names,solc_version,tautology,timestamp,too_many_digits,unchecked_transfer,uninitialized_local,unused_return}",{},{},{}
dataset/pluto_contracts_unmark/0x0140ac0f46cca38a6ebdf14fcf699fb6b5912c8d.sol,0x0140ac0f46cca38a6ebdf14fcf699fb6b5912c8d.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716828969.3825567,1.7938098907470703,255,"{costly_loop,dead_code,events_access,external_function,naming_convention,shadowing_abstract,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x0151f0608e5b8a939548260e41115380b0d402ab.sol,0x0151f0608e5b8a939548260e41115380b0d402ab.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825050.4084785,1.7780029773712158,255,"{arbitrary_send_eth,external_function,naming_convention,pragma,solc_version,unchecked_transfer,unused_return}",{},{},{}
dataset/pluto_contracts_unmark/0x0156888f51d68f858ac88aba45df699e2af2e4cc.sol,0x0156888f51d68f858ac88aba45df699e2af2e4cc.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827145.230537,1.579042673110962,255,"{constable_states,external_function,locked_ether,naming_convention,shadowing_abstract,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x0158346788758db976e7108babdfd23660e14eaa.sol,0x0158346788758db976e7108babdfd23660e14eaa.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716828775.971689,1.4732067584991455,255,"{naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x015a06a433353f8db634df4eddf0c109882a15ab.sol,0x015a06a433353f8db634df4eddf0c109882a15ab.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825933.6222935,1.623155117034912,255,"{deprecated_standards,external_function,reentrancy_unlimited_gas,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x016dd7b6d0dba0f10e1098410a0ac2748b82ff1b.sol,0x016dd7b6d0dba0f10e1098410a0ac2748b82ff1b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716822403.0782053,2.1874144077301025,255,"{boolean_equal,cyclomatic_complexity,dead_code,naming_convention,reentrancy_unlimited_gas,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x01788f22bc0b685eed38a39df43b1ed5e4cb72aa.sol,0x01788f22bc0b685eed38a39df43b1ed5e4cb72aa.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827632.754076,1.6150052547454834,255,"{constable_states,erc20_interface,external_function,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x017925fdb447544da8ed671b5305461cfc6c6e1d.sol,0x017925fdb447544da8ed671b5305461cfc6c6e1d.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716823237.2466614,2.29449725151062,255,"{external_function,naming_convention,reentrancy_benign,reentrancy_events,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x018b7f23490a23fe29a33d3c8f92fe445c1f7a5b.sol,0x018b7f23490a23fe29a33d3c8f92fe445c1f7a5b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825485.8872275,1.63629150390625,255,"{constable_states,deprecated_standards,erc20_interface,external_function,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x018b987374705565c648c5494ace533e88734c1d.sol,0x018b987374705565c648c5494ace533e88734c1d.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716828770.213676,1.6275031566619873,255,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x01aaf00b615d97360e80ef1242a3935c8b7d529a.sol,0x01aaf00b615d97360e80ef1242a3935c8b7d529a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716821109.631755,3.085920810699463,255,"{arbitrary_send_eth,boolean_equal,constable_states,external_function,missing_zero_check,naming_convention,solc_version,tautology,unchecked_transfer}",{},{},{}
dataset/pluto_contracts_unmark/0x01b6f09b54d246670627a009a7dc85bd54354eed.sol,0x01b6f09b54d246670627a009a7dc85bd54354eed.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826976.5667138,1.7918980121612549,255,"{assert_state_change,constable_states,dead_code,events_access,naming_convention,reentrancy_unlimited_gas,solc_version,timestamp}",{},{},{}
dataset/pluto_contracts_unmark/0x01b90ee8249afdf628f738af4a2a8ffd7b8434ed.sol,0x01b90ee8249afdf628f738af4a2a8ffd7b8434ed.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716823128.2556438,1.5474202632904053,255,"{constable_states,external_function,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x01c0ae46166b63db76ffd9296d8d36b203efa75b.sol,0x01c0ae46166b63db76ffd9296d8d36b203efa75b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716828098.887756,2.771289348602295,255,"{constable_states,dead_code,external_function,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x01c8bb9205fec775deb38534ea50a84c9b30a84b.sol,0x01c8bb9205fec775deb38534ea50a84c9b30a84b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716822893.2062483,1.5467262268066406,255,"{arbitrary_send_eth,dead_code,divide_before_multiply,events_maths,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x01d10fb85495e2c44097231fcbaafec890274d2c.sol,0x01d10fb85495e2c44097231fcbaafec890274d2c.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826149.923298,1.7752928733825684,255,"{costly_loop,dead_code,events_access,external_function,naming_convention,shadowing_abstract,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x01d614b9914342b7cbb798b1eb392460a05b3b4c.sol,0x01d614b9914342b7cbb798b1eb392460a05b3b4c.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716822863.4048138,1.6646230220794678,255,"{external_function,locked_ether,missing_zero_check,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x01d706ed109e2038ae3261e30a1ed1af207a9d2c.sol,0x01d706ed109e2038ae3261e30a1ed1af207a9d2c.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716821621.880141,1.69333815574646,255,"{constable_states,erc20_interface,external_function,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x01e45b8d0c51f05f17385dd3416fe3aa5bfd89ac.sol,0x01e45b8d0c51f05f17385dd3416fe3aa5bfd89ac.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826783.232363,1.8160223960876465,255,"{boolean_equal,constable_states,dead_code,deprecated_standards,naming_convention,shadowing_local,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x020c710646e23ab868dbe5b88004892797fe4efb.sol,0x020c710646e23ab868dbe5b88004892797fe4efb.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825855.5638585,1.699756145477295,255,"{locked_ether,missing_zero_check,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x0218c4e3aad7ecf71ccc5d5aaa43c02245f45ccd.sol,0x0218c4e3aad7ecf71ccc5d5aaa43c02245f45ccd.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716824073.3069038,2.239133358001709,255,"{costly_loop,dead_code,external_function,locked_ether,naming_convention,shadowing_local,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x022de2e28a61f9d197f8966dd0fc8f7ddf70f2dc.sol,0x022de2e28a61f9d197f8966dd0fc8f7ddf70f2dc.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826689.7488387,1.565854549407959,255,"{deprecated_standards,naming_convention,reentrancy_unlimited_gas,shadowing_local,similar_names,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x0235fe624e044a05eed7a43e16e3083bc8a4287a.sol,0x0235fe624e044a05eed7a43e16e3083bc8a4287a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716824929.9382343,1.518266201019287,255,"{cache_array_length,constable_states,controlled_array_length,naming_convention,shadowing_local,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x0257e647404ebf460266048a2b87ed352fb45c7d.sol,0x0257e647404ebf460266048a2b87ed352fb45c7d.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716829017.8994443,1.7989041805267334,255,"{dead_code,reentrancy_events,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x025abad9e518516fdaafbdcdb9701b37fb7ef0fa.sol,0x025abad9e518516fdaafbdcdb9701b37fb7ef0fa.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826945.8153603,1.6152729988098145,255,"{constable_states,deprecated_standards,events_access,external_function,missing_zero_check,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x0263e76b500a3cf6b31753a70055d9a05a3e655b.sol,0x0263e76b500a3cf6b31753a70055d9a05a3e655b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716828334.384077,2.3386573791503906,255,"{constable_states,events_access,events_maths,naming_convention,solc_version,too_many_digits,unchecked_transfer}",{},{},{}
dataset/pluto_contracts_unmark/0x028460acee8af696b6fe5801cb39a712de11b61a.sol,0x028460acee8af696b6fe5801cb39a712de11b61a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826216.1818678,3.0174200534820557,255,"{boolean_equal,dead_code,incorrect_equality,naming_convention,reentrancy_unlimited_gas,solc_version,tautology,timestamp}",{},{},{}
dataset/pluto_contracts_unmark/0x02992370df72da5b039c3a6249beb27c487e63cb.sol,0x02992370df72da5b039c3a6249beb27c487e63cb.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825361.4329603,1.9740715026855469,255,"{boolean_equal,events_access,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_unlimited_gas,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x029fa59111136ce592e136760a1df1d4a6cd564b.sol,0x029fa59111136ce592e136760a1df1d4a6cd564b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827290.790109,2.0343174934387207,255,"{external_function,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x02ab3549536c140af39ebb1c42f25a8e70b4a10a.sol,0x02ab3549536c140af39ebb1c42f25a8e70b4a10a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716823589.1884687,1.695408821105957,255,"{dead_code,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x02ae1deb9a7e9ff1c5354f9c670bf1edde6f728d.sol,0x02ae1deb9a7e9ff1c5354f9c670bf1edde6f728d.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827819.681677,2.338463068008423,255,"{boolean_equal,constable_states,external_function,missing_zero_check,naming_convention,solc_version,tautology,unchecked_transfer}",{},{},{}
dataset/pluto_contracts_unmark/0x02c16d7ac580bc10e004fc74527d6b2e52f5151a.sol,0x02c16d7ac580bc10e004fc74527d6b2e52f5151a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716822714.5856123,1.673001766204834,255,"{controlled_array_length,costly_loop,external_function,naming_convention,solc_version}",{},{},{}
