filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
dataset/pluto_contracts_unmark/0x0e9eccf7ced35da0702c9e2d943654da80fc72dd.sol,0x0e9eccf7ced35da0702c9e2d943654da80fc72dd.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717074706.1615055,11.247317790985107,0,{},{},{Solc experienced a fatal error},{}
dataset/pluto_contracts_unmark/0x0ea984e789302b7b612147e4e4144e64f21425eb.sol,0x0ea984e789302b7b612147e4e4144e64f21425eb.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716923085.5286303,14.813587188720703,0,{},{},{Solc experienced a fatal error},{}
dataset/pluto_contracts_unmark/0x0eadbb0a6afc326db81696c5a5a04742539e565a.sol,0x0eadbb0a6afc326db81696c5a5a04742539e565a.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717076609.2615879,611.1547513008118,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0eb113e6a8b14c539c7bd7ed5f52678b1a47a7ed.sol,0x0eb113e6a8b14c539c7bd7ed5f52678b1a47a7ed.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717154834.8811843,607.8232455253601,,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0ec0f229574b7491076d1104d378913e28e7ed2a.sol,0x0ec0f229574b7491076d1104d378913e28e7ed2a.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717139156.562276,12.936849355697632,0,{},{},{Solc experienced a fatal error},{}
dataset/pluto_contracts_unmark/0x0ec4207aa379dfcd9239e987530b95a55178e5eb.sol,0x0ec4207aa379dfcd9239e987530b95a55178e5eb.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717251623.1782546,611.2145822048187,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0ece224fbc24d40b446c6a94a142dc41fae76f2d.sol,0x0ece224fbc24d40b446c6a94a142dc41fae76f2d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716979317.1231656,611.7659690380096,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0ecf0851b2cb945ddbee413c0e23f0c01cd4df7d.sol,0x0ecf0851b2cb945ddbee413c0e23f0c01cd4df7d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717081257.2349179,611.3845760822296,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0ed8343dfdee32e38b4c4ce15a3b00a59e90f3db.sol,0x0ed8343dfdee32e38b4c4ce15a3b00a59e90f3db.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716955966.1480165,501.48158264160156,1,{Exception_State_SWC_110},{},{},{}
dataset/pluto_contracts_unmark/0x0ee1389404796e02ae1b40f7aa610cfc6ba2985c.sol,0x0ee1389404796e02ae1b40f7aa610cfc6ba2985c.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716925612.1199856,15.740206718444824,0,{},{},{Solc experienced a fatal error},{}
dataset/pluto_contracts_unmark/0x0eeabfd5c67c4b9817f3259680013691b50ac08b.sol,0x0eeabfd5c67c4b9817f3259680013691b50ac08b.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717145051.1294498,497.9660654067993,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
dataset/pluto_contracts_unmark/0x0eeb66edff8ccfd85c2181eff81d8275a3b92b8b.sol,0x0eeb66edff8ccfd85c2181eff81d8275a3b92b8b.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717261056.9555664,11.782876968383789,0,{},{},{Solc experienced a fatal error},{}
dataset/pluto_contracts_unmark/0x0ef009ad1899f1f3228073d1bff8f3db67d1061a.sol,0x0ef009ad1899f1f3228073d1bff8f3db67d1061a.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717256363.9842741,495.39579463005066,1,"{Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101}",{},{},{}
dataset/pluto_contracts_unmark/0x0ef0183e9db9069a7207543db99a4ec4d06f11cb.sol,0x0ef0183e9db9069a7207543db99a4ec4d06f11cb.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717128685.5451376,611.3054971694946,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0ef27c7606a021457f161859d4952396aff9a92b.sol,0x0ef27c7606a021457f161859d4952396aff9a92b.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716965676.69317,528.4208116531372,1,{Exception_State_SWC_110},{},{},{}
dataset/pluto_contracts_unmark/0x0ef4bd1e9baa163d410b31d47bd4e9ebe7dfda1c.sol,0x0ef4bd1e9baa163d410b31d47bd4e9ebe7dfda1c.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716960035.2784965,611.6377251148224,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0ef6d1808b129f77cc5fb3ef864acc06aa52fa3d.sol,0x0ef6d1808b129f77cc5fb3ef864acc06aa52fa3d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717340312.1788054,611.3873822689056,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0f02e27745e3b6e9e1310d19469e2b5d7b5ec99a.sol,0x0f02e27745e3b6e9e1310d19469e2b5d7b5ec99a.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717341055.4625318,611.2269389629364,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0f08dce6047fbad457aad78e4811bdd5171a2a0d.sol,0x0f08dce6047fbad457aad78e4811bdd5171a2a0d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717071101.3255072,611.2199025154114,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0f2191aeed12f2d60fced84e34e05e00837f84dd.sol,0x0f2191aeed12f2d60fced84e34e05e00837f84dd.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717269977.614011,502.7087881565094,1,{Dependence_on_predictable_environment_variable_SWC_116},{},{},{}
dataset/pluto_contracts_unmark/0x0f31a7c8ccc8e75f98e08cc6ad6c88ff6d8f083b.sol,0x0f31a7c8ccc8e75f98e08cc6ad6c88ff6d8f083b.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716952511.092337,513.993242263794,0,{},{},{},{}
dataset/pluto_contracts_unmark/0x0f33a2f6dc77be2134e1537bf919f7d9ef1d225d.sol,0x0f33a2f6dc77be2134e1537bf919f7d9ef1d225d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717235487.933453,10.42614483833313,0,{},{},{Solc experienced a fatal error},{}
dataset/pluto_contracts_unmark/0x0f35d82007119dc339af57b29dc8ae794b92926c.sol,0x0f35d82007119dc339af57b29dc8ae794b92926c.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717271050.398301,10.644693613052368,0,{},{},{Solc experienced a fatal error},{}
dataset/pluto_contracts_unmark/0x0f36a697f736e736be543966272b81be9526743d.sol,0x0f36a697f736e736be543966272b81be9526743d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716936709.2987227,611.4761941432953,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0f43e50aa2ec14296a33f68d0c8c605b3acc08dc.sol,0x0f43e50aa2ec14296a33f68d0c8c605b3acc08dc.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716904339.9039752,498.51598477363586,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107}",{},{},{}
dataset/pluto_contracts_unmark/0x0f4f2ce52a8966fee317ed56550ad9a233d14f6b.sol,0x0f4f2ce52a8966fee317ed56550ad9a233d14f6b.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717265997.8433077,171.34077286720276,0,{},{},{},{}
dataset/pluto_contracts_unmark/0x0f519343ebb8dec0521c01c5e4c849ac39d7883d.sol,0x0f519343ebb8dec0521c01c5e4c849ac39d7883d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717262957.4602602,611.25910115242,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0f59dd60695bf8431ad4344e37244d80e1ec296d.sol,0x0f59dd60695bf8431ad4344e37244d80e1ec296d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716910064.2347257,611.625185251236,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0f5e5b61c47c97235e7109d99e320c3bd0237f3b.sol,0x0f5e5b61c47c97235e7109d99e320c3bd0237f3b.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717084996.2582939,594.6065454483032,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
dataset/pluto_contracts_unmark/0x0f5ee401de162cd163b6ff46318eef2727dbb9fc.sol,0x0f5ee401de162cd163b6ff46318eef2727dbb9fc.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716904155.3279443,15.279526472091675,0,{},{},"{""Traceback (most recent call last):
  File \""/usr/local/lib/python3""}",{}
dataset/pluto_contracts_unmark/0x0f6029ebde2ecd9ab4d60dd5d0a297e9e59bf77a.sol,0x0f6029ebde2ecd9ab4d60dd5d0a297e9e59bf77a.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716930668.962308,611.5612516403198,,{},{},{},{DOCKER_TIMEOUT}
